"TA+b06kl","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06km","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06kn","0","1","1","0","0","0","0","2019-12-15","2020-12-12"
"TA+b06kp","0","0","0","0","1","0","0","2019-12-15","2020-12-12"
"TA+b06kq","1","1","1","1","1","1","0","2019-12-15","2020-12-12"
"TA+b06kr","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06kt","0","0","0","0","0","1","0","2019-12-15","2020-12-12"
"TA+b06kv","0","0","0","0","1","0","0","2019-12-15","2020-12-12"
"TA+b06kx","1","1","1","1","1","0","1","2019-12-15","2020-12-12"
"TA+b06ld","1","1","0","1","0","0","0","2019-12-15","2020-12-12"
"TA+b06le","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06lf","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06lg","0","0","1","0","0","0","0","2019-12-15","2020-12-12"
"TA+b06lh","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06li","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06lj","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06lk","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06ll","0","0","0","0","0","1","0","2019-12-15","2020-12-12"
"TA+b06lm","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06ln","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06lp","1","1","1","1","0","0","0","2019-12-15","2020-12-12"
"TA+b06lr","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06lu","1","1","1","1","0","1","1","2019-12-15","2020-12-12"
"TA+b06lv","0","0","0","0","0","1","0","2019-12-15","2020-12-12"
"TA+b06m7","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06md","1","1","1","1","0","0","1","2019-12-15","2020-12-12"
"TA+b06me","1","1","0","1","0","0","0","2019-12-15","2020-12-12"
"TA+b06ml","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06mm","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06mo","0","0","0","1","0","1","0","2019-12-15","2020-12-12"
"TA+b06mr","1","1","1","1","0","0","1","2019-12-15","2020-12-12"
"TA+b06ms","0","0","0","0","1","1","0","2019-12-15","2020-12-12"
"TA+b06mw","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06n5","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06n9","1","1","1","1","0","0","1","2019-12-15","2020-12-12"
"TA+b06nb","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06ni","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06nk","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06nl","1","1","1","1","0","0","1","2019-12-15","2020-12-12"
"TA+b06nn","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06nq","0","0","0","0","1","0","0","2019-12-15","2020-12-12"
"TA+b06nr","1","1","1","1","0","0","0","2019-12-15","2020-12-12"
"TA+b06ns","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06nt","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06nu","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06nv","1","1","1","1","0","0","0","2019-12-15","2020-12-12"
"TA+b06nw","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06nx","1","1","0","1","0","0","0","2019-12-15","2020-12-12"
"TA+b06ny","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06nz","0","0","0","1","0","1","0","2019-12-15","2020-12-12"
"TA+b06o0","0","0","1","1","0","0","1","2019-12-15","2020-12-12"
"TA+b06o1","1","1","0","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06o3","1","1","1","1","0","0","0","2019-12-15","2020-12-12"
"TA+b06o5","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06o6","0","0","0","0","1","0","0","2019-12-15","2020-12-12"
"TA+b06o7","0","0","1","0","0","0","0","2019-12-15","2020-12-12"
"TA+b06o8","0","0","0","0","1","0","0","2019-12-15","2020-12-12"
"TA+b06oa","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06ob","0","0","1","0","0","0","0","2019-12-15","2020-12-12"
"TA+b06oc","1","1","0","1","0","0","0","2019-12-15","2020-12-12"
"TA+b06od","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06og","1","1","1","1","0","0","0","2019-12-15","2020-12-12"
"TA+b06oh","1","1","0","1","0","0","0","2019-12-15","2020-12-12"
"TA+b06oi","0","0","0","0","0","1","0","2019-12-15","2020-12-12"
"TA+b06oj","0","0","0","0","1","0","0","2019-12-15","2020-12-12"
"TA+b06ok","0","0","0","0","0","1","0","2019-12-15","2020-12-12"
"TA+b06ol","0","0","0","0","1","0","0","2019-12-15","2020-12-12"
"TA+b06on","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06oo","1","1","0","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06op","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06ow","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06ox","0","0","0","0","1","0","0","2019-12-15","2020-12-12"
"TA+b06p0","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06p1","1","1","1","1","1","0","1","2019-12-15","2020-12-12"
"TA+b06p4","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06p7","0","0","0","0","1","0","0","2019-12-15","2020-12-12"
"TA+b06pb","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06pc","0","1","0","0","0","1","0","2019-12-15","2020-12-12"
"TA+b06pn","0","1","1","1","1","1","0","2019-12-15","2020-12-12"
"TA+b06pp","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06pr","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06pt","1","1","1","1","1","1","0","2019-12-15","2020-12-12"
"TA+b06pu","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06pw","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06px","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06py","1","1","1","1","0","0","1","2019-12-15","2020-12-12"
"TA+b06pz","0","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06q0","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06q8","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06qq","1","0","1","0","0","0","0","2019-12-15","2020-12-12"
"TA+b06qy","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06r1","0","0","0","0","0","1","0","2019-12-15","2020-12-12"
"TA+b06r6","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06r9","0","1","0","1","0","0","0","2019-12-15","2020-12-12"
"TA+b06rd","0","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06rf","1","0","0","0","0","1","0","2019-12-15","2020-12-12"
"TA+b06rg","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06rh","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06rk","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06rl","1","1","0","0","0","0","0","2019-12-15","2020-12-12"
"TA+b06rn","0","0","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06ro","0","0","0","0","1","1","0","2019-12-15","2020-12-12"
"TA+b06rr","1","1","1","1","0","0","1","2019-12-15","2020-12-12"
"TA+b06rz","0","1","1","0","0","0","0","2019-12-15","2020-12-12"
"TA+b06s6","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06s7","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06sb","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06sc","0","0","0","0","1","0","1","2019-12-15","2020-12-12"
"TA+b06sd","1","1","1","1","0","0","0","2019-12-15","2020-12-12"
"TA+b06se","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06sf","1","1","1","1","1","0","1","2019-12-15","2020-12-12"
"TA+b06sg","0","0","0","0","1","0","0","2019-12-15","2020-12-12"
"TA+b06sh","1","1","1","1","0","0","0","2019-12-15","2020-12-12"
"TA+b06si","0","0","0","0","1","0","0","2019-12-15","2020-12-12"
"TA+b06sj","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06sk","1","1","1","1","0","0","1","2019-12-15","2020-12-12"
"TA+b06sl","1","1","0","0","1","0","1","2019-12-15","2020-12-12"
"TA+b06sn","1","1","0","0","1","1","1","2019-12-15","2020-12-12"
"TA+b06sp","1","1","1","1","1","1","0","2019-12-15","2020-12-12"
"TA+b06ss","1","1","1","1","0","0","1","2019-12-15","2020-12-12"
"TA+b06sz","1","0","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06t0","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06t1","1","1","1","1","1","1","0","2019-12-15","2020-12-12"
"TA+b06t2","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06t3","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06t4","0","1","1","1","0","0","0","2019-12-15","2020-12-12"
"TA+b06t6","1","1","1","0","1","1","1","2019-12-15","2020-12-12"
"TA+b06t7","0","0","0","0","0","1","0","2019-12-15","2020-12-12"
"TA+b06t8","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06t9","0","1","0","0","0","0","0","2019-12-15","2020-12-12"
"TA+b06tc","0","0","0","0","0","1","0","2019-12-15","2020-12-12"
"TA+b06td","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06te","1","1","1","1","0","0","1","2019-12-15","2020-12-12"
"TA+b06tf","0","0","1","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06ti","1","0","1","0","0","0","0","2019-12-15","2020-12-12"
"TA+b06tj","1","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06tp","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06tq","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06tr","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06ts","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06tt","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06tv","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06tw","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06tx","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06u1","1","1","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06u3","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06u4","0","0","0","0","0","1","0","2019-12-15","2020-12-12"
"TA+b06u5","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06u6","1","1","1","1","1","1","0","2019-12-15","2020-12-12"
"TA+b06u7","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06u8","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06ud","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06uh","0","0","0","0","1","0","0","2019-12-15","2020-12-12"
"TA+b06uj","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06uk","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06um","1","1","1","1","1","1","0","2019-12-15","2020-12-12"
"TA+b06un","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06ux","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06uy","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06v4","0","0","0","0","0","1","0","2019-12-15","2020-12-12"
"TA+b06v5","0","0","0","0","1","0","1","2019-12-15","2020-12-12"
"TA+b06v6","0","0","0","0","0","1","0","2019-12-15","2020-12-12"
"TA+b06v7","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06v8","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06v9","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06ve","0","0","1","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06vi","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06vj","0","0","0","0","0","1","0","2019-12-15","2020-12-12"
"TA+b06vt","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06vw","1","1","1","1","0","0","0","2019-12-15","2020-12-12"
"TA+b06vy","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06w0","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06w1","1","1","1","1","0","0","1","2019-12-15","2020-12-12"
"TA+b06w2","0","1","0","1","0","0","0","2019-12-15","2020-12-12"
"TA+b06w3","0","0","0","0","1","0","0","2019-12-15","2020-12-12"
"TA+b06w9","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06wb","1","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06wc","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06wf","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06wg","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06wl","0","1","0","0","0","1","0","2019-12-15","2020-12-12"
"TA+b06wm","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06wo","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06wr","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06wx","0","0","0","0","1","0","0","2019-12-15","2020-12-12"
"TA+b06wy","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06x4","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06x6","0","0","0","0","0","1","0","2019-12-15","2020-12-12"
"TA+b06x8","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06xe","0","0","0","0","0","1","0","2019-12-15","2020-12-12"
"TA+b06xf","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06xg","0","0","0","0","0","1","0","2019-12-15","2020-12-12"
"TA+b06xl","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06xm","1","1","0","0","0","0","0","2019-12-15","2020-12-12"
"TA+b06xn","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06xr","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06xt","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06xv","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06xy","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06y1","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06y2","1","0","1","0","0","0","0","2019-12-15","2020-12-12"
"TA+b06y6","0","0","0","0","1","0","1","2019-12-15","2020-12-12"
"TA+b06ya","1","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06yb","0","0","0","0","1","1","1","2019-12-15","2020-12-12"
"TA+b06yf","0","0","0","0","1","0","0","2019-12-15","2020-12-12"
"TA+b06yh","0","1","1","1","0","0","0","2019-12-15","2020-12-12"
"TA+b06ym","0","0","0","0","1","0","0","2019-12-15","2020-12-12"
"TA+b06yq","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06ys","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06yt","1","1","1","1","1","1","0","2019-12-15","2020-12-12"
"TA+b06yu","0","0","0","0","1","1","1","2019-12-15","2020-12-12"
"TA+b06yw","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06yy","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06yz","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06z0","1","1","1","1","0","0","0","2019-12-15","2020-12-12"
"TA+b06z3","1","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06zc","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06zg","1","1","1","1","0","0","1","2019-12-15","2020-12-12"
"TA+b06zj","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b06zl","1","0","0","0","0","1","0","2019-12-15","2020-12-12"
"TA+b06zo","1","1","1","1","0","0","0","2019-12-15","2020-12-12"
"TA+b06zq","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06zr","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b06zs","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06zt","0","1","0","0","1","1","1","2019-12-15","2020-12-12"
"TA+b06zu","0","0","0","0","1","0","0","2019-12-15","2020-12-12"
"TA+b06zv","0","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06zx","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b06zy","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b06zz","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b0701","0","0","0","0","1","1","0","2019-12-15","2020-12-12"
"TA+b0704","0","0","0","1","1","1","0","2019-12-15","2020-12-12"
"TA+b0705","0","1","0","0","1","1","0","2019-12-15","2020-12-12"
"TA+b0706","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b0707","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b0708","0","0","0","0","1","0","0","2019-12-15","2020-12-12"
"TA+b070s","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b070t","1","1","1","1","0","0","0","2019-12-15","2020-12-12"
"TA+b070w","0","0","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b070y","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b0712","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b0715","1","1","1","1","1","0","1","2019-12-15","2020-12-12"
"TA+b071b","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b071c","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b071d","1","1","1","1","0","0","1","2019-12-15","2020-12-12"
"TA+b071h","1","0","1","1","0","0","0","2019-12-15","2020-12-12"
"TA+b071j","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b071n","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b071p","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b071q","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b071r","1","1","1","1","1","0","1","2019-12-15","2020-12-12"
"TA+b071v","1","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b071w","1","0","0","0","0","0","0","2019-12-15","2020-12-12"
"TA+b071z","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b0720","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b0726","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b0727","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b072c","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b072e","1","1","1","1","0","0","0","2019-12-15","2020-12-12"
"TA+b072f","1","0","0","0","0","0","0","2019-12-15","2020-12-12"
"TA+b072i","1","1","1","1","0","0","1","2019-12-15","2020-12-12"
"TA+b072k","1","1","0","0","0","0","0","2019-12-15","2020-12-12"
"TA+b072l","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b072m","0","1","0","0","1","1","0","2019-12-15","2020-12-12"
"TA+b072s","0","0","1","1","0","0","0","2019-12-15","2020-12-12"
"TA+b072w","1","1","0","0","1","0","0","2019-12-15","2020-12-12"
"TA+b072x","1","0","0","1","1","0","1","2019-12-15","2020-12-12"
"TA+b072y","0","0","0","0","0","1","0","2019-12-15","2020-12-12"
"TA+b0730","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b0731","1","1","1","1","0","0","1","2019-12-15","2020-12-12"
"TA+b0732","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b0733","1","1","1","1","1","1","0","2019-12-15","2020-12-12"
"TA+b0735","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b0736","1","1","1","1","1","1","0","2019-12-15","2020-12-12"
"TA+b0738","1","1","1","1","1","1","0","2019-12-15","2020-12-12"
"TA+b0739","1","1","1","1","1","0","1","2019-12-15","2020-12-12"
"TA+b073a","1","1","1","1","0","0","0","2019-12-15","2020-12-12"
"TA+b073b","0","1","1","1","0","0","0","2019-12-15","2020-12-12"
"TA+b073d","1","0","0","0","0","0","0","2019-12-15","2020-12-12"
"TA+b073e","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b073g","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b073i","0","0","0","0","1","0","1","2019-12-15","2020-12-12"
"TA+b073j","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b073k","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b073l","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b073m","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b073o","0","0","0","0","1","0","0","2019-12-15","2020-12-12"
"TA+b073q","0","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b073s","1","1","1","1","0","0","1","2019-12-15","2020-12-12"
"TA+b073t","0","1","1","1","0","0","0","2019-12-15","2020-12-12"
"TA+b073u","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b073v","1","1","1","1","1","0","1","2019-12-15","2020-12-12"
"TA+b073w","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b073x","0","0","0","0","0","1","0","2019-12-15","2020-12-12"
"TA+b073z","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b0740","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b0741","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b0742","1","1","1","1","0","0","0","2019-12-15","2020-12-12"
"TA+b0743","1","1","1","1","1","1","0","2019-12-15","2020-12-12"
"TA+b0744","0","0","1","0","0","0","0","2019-12-15","2020-12-12"
"TA+b0746","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b0748","0","1","1","1","0","0","0","2019-12-15","2020-12-12"
"TA+b074a","0","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b074c","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b074d","1","1","1","1","0","0","0","2019-12-15","2020-12-12"
"TA+b074g","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b074i","1","1","1","1","0","0","1","2019-12-15","2020-12-12"
"TA+b074j","1","1","1","1","0","0","0","2019-12-15","2020-12-12"
"TA+b074k","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b074m","1","1","1","1","1","1","0","2019-12-15","2020-12-12"
"TA+b074n","1","1","1","1","0","0","0","2019-12-15","2020-12-12"
"TA+b074o","0","1","1","0","0","0","0","2019-12-15","2020-12-12"
"TA+b074q","1","1","1","1","1","1","0","2019-12-15","2020-12-12"
"TA+b074r","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b074s","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b074w","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b074x","0","1","1","1","0","1","0","2019-12-15","2020-12-12"
"TA+b0750","1","1","1","1","1","0","1","2019-12-15","2020-12-12"
"TA+b0751","0","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b0752","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b0755","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b0756","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b0759","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b075b","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b075c","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b075d","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b075e","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b075g","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b075r","0","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b075s","1","1","1","1","0","0","0","2019-12-15","2020-12-12"
"TA+b075u","0","0","0","0","0","1","0","2019-12-15","2020-12-12"
"TA+b075z","0","1","1","1","0","1","1","2019-12-15","2020-12-12"
"TA+b0765","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b0767","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b076o","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b076r","1","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b076s","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b076x","0","0","0","0","1","0","0","2019-12-15","2020-12-12"
"TA+b076y","0","0","0","0","1","1","0","2019-12-15","2020-12-12"
"TA+b0774","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b0779","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b077c","0","0","0","0","0","1","0","2019-12-15","2020-12-12"
"TA+b077d","0","0","1","0","0","1","1","2019-12-15","2020-12-12"
"TA+b077e","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b077g","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b077h","0","0","0","0","1","0","0","2019-12-15","2020-12-12"
"TA+b077q","0","0","0","0","0","1","1","2019-12-15","2020-12-12"
"TA+b077t","0","0","1","0","0","1","1","2019-12-15","2020-12-12"
"TA+b0780","0","0","0","0","0","1","0","2019-12-15","2020-12-12"
"TA+b0781","0","0","0","0","0","1","0","2019-12-15","2020-12-12"
"TA+b0784","0","0","1","0","1","0","0","2019-12-15","2020-12-12"
"TA+b0786","0","0","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b0787","0","0","0","0","0","1","0","2019-12-15","2020-12-12"
"TA+b078o","0","1","0","0","1","0","1","2019-12-15","2020-12-12"
"TA+b078s","1","1","1","1","0","0","0","2019-12-15","2020-12-12"
"TA+b078y","0","0","0","0","1","0","0","2019-12-15","2020-12-12"
"TA+b0790","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b0791","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b0796","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b0799","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
"TA+b079a","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b079b","0","1","0","0","1","0","1","2019-12-15","2020-12-12"
"TA+b079e","0","0","1","0","0","1","1","2019-12-15","2020-12-12"
"TA+b079f","1","0","0","0","1","0","1","2019-12-15","2020-12-12"
"TA+b079i","0","0","1","0","0","0","1","2019-12-15","2020-12-12"
"TA+b079j","1","1","0","0","0","0","0","2019-12-15","2020-12-12"
"TA+b079l","1","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b079o","0","0","0","0","0","0","1","2019-12-15","2020-12-12"
"TA+b079p","1","0","0","1","0","0","0","2019-12-15","2020-12-12"
"TA+b079q","0","0","0","0","0","1","0","2019-12-15","2020-12-12"
"TA+b079r","0","1","1","1","1","1","1","2019-12-15","2020-12-12"
"TA+b079x","1","1","1","1","1","0","0","2019-12-15","2020-12-12"
